query_id,0
9055,"[0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0
 0 1 0 0 0 1 1 0 0 0 1 0 2 0 0 2 0 0 0 1 0 0 0 0 0 1 0 1 0 0 1 0 0 0 0 1 1
 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 1 1 1 0 0 2
 1 1 0 0 0 0 0 2 0 2 0 1 0 0 0 0 2 0 0 0 0 0 0 2 1 0 2 1 0 0 0 0 0 0 1 1 1
 0 0 0 0 1 0 0 0 2 0 0 1 0 0 0 0 1 0 0 1 0 0]"
9070,"[0 0 0 0 0 0 0 0 0 0 0 1 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]"
9130,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0]"
9160,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 1]"
9175,"[0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 0
 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0]"
9190,"[1 0 0 1 1 1 1 1 1 1 1 1 0 1 0 1 1 1 1 1 1 1 0 2 0 0 2 0 1 1 1 0 1 0 0 1 0
 1 1 1 1 1 0 0 2 1 1 0 1 1 0 1 1 0 2 0 1 1 0 1 1 1 0 1 0 1 0 1 1 0 0 1 1 1
 1 0 0 1 1 1 1 1 2 1 1 1 2 0 0 1 1 1 1 1 0 1 2 1 0 1 1 1 1 1 1 1 2 0 0 1 1
 1 1 1 2 0 2 1 2 1 0 1 0 0 1 0 0 2 0 1 1 1 1 2 1 1 1 1 0 0 1 0 0 1 0 2 1 1
 1 2 1]"
9205,"[1 1 0 1 0 1 1 0 0 0 0 0 0 1 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0
 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0
 1 0 0 0 0 0 1 0 1 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0
 1 0 0 0 0 1 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 1 1 0 0 0 1 0 0 0 0 0 0 1 0]"
9220,"[0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 1 0 1 0 0 2 0 0 0 0 0 0 0 0
 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 4 0 0 1 0 0 0 0 0 0 0 0 0 2 1 0 0 0 0 1 0
 0 0 0 0 1 0 0 0 0 0 0 2 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 1 1 0 0 1 0
 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0]"
9235,"[0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 1 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 1 0 0 0 0
 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 2 0 1 0 1 0
 0 0 0 0 0 0 0 0 0]"
9370,"[0 0 0 0 0 1 1 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0
 0 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0]"
9445,"[1 0 0 0 1 1 0 0 0 0 1 0 1 0 0 0 0 0 0 1 1 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 1 0 1 0 0 0 1 1 0 1 1 0 0 0 1 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 1
 0 0 0 1 0 1 1 1 0 1 1 0 0 1 0 0 0 0 0 0 1 0 1 1 1 1 1 1 0 1 0 0 0 0 1 0 0
 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0
 0 0 0 1 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 1 0]"
9475,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
9490,"[0 0 1 0 0 2 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 2 0 0 0 0 0 0 0 0 0 0
 1 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0]"
9550,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 1 1 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0]"
9565,"[0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 1 1 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0]"
9640,"[0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0
 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0
 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 1 0 1 0 0 1 0 0 0 0 0 0 1 0
 0 0 0 0 0 0 0 0 1 0 0 1 1 0 1 1 0 0 0 1 0 0 0 0 0 1 0 0 1 0 0 0 0 1 1 0 1
 1 0 0 0 1 0 1 1 0 0 1 0 1 1 1 1 1 1 0 0 0 0]"
9655,"[0 0 1 1 1 1 1 2 1 1 2 2 2 0 1 0 1 2 1 1 0 1 1 0 1 0 1 0 1 1 1 0 1 1 1 1 1
 2 1 4 0 1 1 1 0 1 0 1 1 1 1 1 1 0 1 1 1 2 1 1 1 0 1 1 1 0 1 1 1 1 1 1 0 1
 1 1 0 1 2 1 0 1 1 1 1 1 1 1 1 1 1 1 0 0 1 0 0 1 1 1 2 0 1 1 0 0 0 0 0 1 1
 1 1 0 1 1 0 0 0 0 1 1 1 0 1 1 1 1 2 0 1 1 1 1 0 0 1 0 1 1 2 0 1 0 1 0 1 2
 1 2 2 0 0 1 0 1 2 1 1 2 0 1 1 1 0 0 1 0 1 1 1]"
9670,"[1 0 1 0 0 1 0 0 0 0 1 1 1 0 1 1 1 1 1 0 1 1 1 1 1 1 1 0 1 1 0 1 1 0 1 1 1
 1 0 2 1 1 1 1 1 1 1 0 1 0 1 0 0 1 1 1 0 1 0 1 0 0 0 0 1 1 0 1 0 1 0 0 0 2
 1 0 1 0 0 0 1 1 0 1 0 1 1 0 0 0 1 0 1 1 1 1 0 1 1 1 1 1 1 1 0 0 0 0 0 2 1
 1 2 1 1 1 1 0 0 0 1 1 0 1 0 1 1 1 1 1 0 0 1]"
9700,"[1 1 0 1 0 0 1 2 0 0 0 0 1 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 1 0 2 1 1 0 1 0 1
 0 0 1 1 1 1 0 0 0 1 0 0 0 1 1 0 1 1 0 0 0 0 0 2 2 0 0 0 0 0 0 0 0 0 0 1 0
 0 0 0 1 0 0 1 0 0 0 2 0 1 0 1 0 2 1 1 1 1 0 0 0 1 0 0 0 2 0 1 1 0 2 1 1 0
 0 0 1 0 1 1 2 0 1 1 1 1 0 0 0 0]"
9715,"[2 1 0 2 1 2 1 1 2 0 1 1 1 2 0 2 1 2 2 1 2 2 1 1 0 2 0 1 1 1 2 0 1 2 1 1 0
 1 1 1 1 1 2 0 0 1 1 1 0 0 1 2 2 1 1 1 0 0 1 1 0 0 2 1 1 1 2 1 0 1 0 2 1 2
 1 1 0 0]"
9760,"[1 1 0 1 1 1 1 1 1 1 1 1 0 0 0 1 1 0 1 0 1 1 1 1 1 0 1 1 1 0 1 0 1 1 0 1 1
 1 0 1 1 1 0 0 0 0 1 0 1 1 1 1 0 0 1 0 0 0 0 0 1 1 1 1 0 1 0 1 0 1 1 1 1 0
 0 1 0 1]"
9775,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]"
9835,"[0 1 1 0 0 1 0 0 1 0 2 2 1 0 0 0 0 0 1 1 0 0 1 0 0 0 2 2 0 0 0 0 1 0 1 1 0
 0 0 0 0 2 2 1 0 2 0 0 0 0 0 0 0 0 1 1 0 1 1 0 1 1 2 0 1 0 0 1 0 0 4 0 2 1
 0 0 1 0 0 2 0 0 1 0 0 1 0 0 0 0 0 1 0 1 0 0 0 1 1 1 0 1 2 1 2 0 0 0 1 2 1
 1 1 2 1 1 0 0 1 0 1 1 0 0 1 1 1 1 1 0 0 1 0 2 0 0 1 1 1 0 0 1 1 0 0 0 0 1
 0 1 1 0 0 0 0 0 0 1 2 0 0 0 2 0 0 0 0 0 0 2 0 0 2 0 0 0 0 0 1 1 2 0 2 1 1
 0 0 0 0 1 1 0 0 0 0 1 0 1 0 2 0]"
9850,"[0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0]"
9895,"[0 0 1 0 1 1 0 0 0 1 0 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 2 1 0 1 0 0 0
 0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0]"
9940,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]"
9970,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]"
9985,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0]"
10060,"[0 1 1 1 0 0 0 1 0 0 0 1 1 1 1 1 2 1 1 1 0 0 1 1 1 0 1 0 0 0 0 0 1 1 0 0 0
 1 0 4 0 0 4 0 1 1 1 0 0 1 0 0 0 0 1 0 0 0 0 0 0 1 1 1 0 1 0 0 0 0 0 1]"
10075,"[1 1 1 1 0 0 1 1 1 0 2 0 2 2 1 1 1 0 2 1 1 0 1 0 1 1 1 1 1 2 1 1 0 1 2 1 1
 1 2 1 1 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 2 1 0 1 1 0 2 1 1 0 1 1 2 1 2 1
 1 1 2 1 1 1 1 2 0 0 1 1 1 1 2 1 2 2 0 2 2 0 0 1 2 1 1 1 0 1 1 0 0 0 2 1 2
 1 2 1 1 1 1 1 1 0 1 2 0 1 2 1 1 0 1 2 1 0 1 2 1 2 1 1 1 0 1 2 0 1 1 2 1 2
 2 1 1 1 1 1 0 2 0 0 1 0 2]"
10090,"[0 0 0 0 0 0 1 1 1 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 1 0 0 1 0 1 0 0 0 0 0 1
 0 0 0 0 0 0 0 0 0 2 0 0 2 0 0 1 1 1 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0
 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 1 0 0 1 0 0 0 0 1 0 0 1 1 0 0 0 0 0 0 0 0
 1 1 2 0 0 2 1 1 1 0 1 0 0 0 2 1 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 1 1 0 0
 0 0 1 1 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 1 0 0 1 0 0 0 1 0 1 0 0
 0 0 0 0 2 0 0 1 0 1 0 0 1 0 0 0 1 0 0 0 0 0 0 1 0 1 1 0 0 1 0 0 1 0 0 0 0
 1 0 0 2 0 0 1 0 0 2 0 0 0 0 0 0 1 0 1 0 0 0 0 1 0 1 0 0 0 0 0 1 1 0 1 0 1
 0 1 0 0 1 0 0 2 0 0 0 1 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0
 1 0 0 1 0 0 0 0 0 0 1 0 0 1 0 0 1 0 0 0 0 1 0 0 0 1 0 0 0 1 0 1 0 0 0 1 0
 0 1 0 0 0 0 1 0 0 0 0 0 0 0 1 1 0 0]"
10105,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0]"
10135,"[0 1 0 1 1 0 1 1 0 0 1 1 1 0 1 2 1 1 0 0 1 1 1 0 0 1 0 0 1 1 1 1 1 2 1 1 1
 1 2 2 2 0 2 1 0 1 1 2 1 0 1 1 1 0 1 1 1 2 1 1 1 0 0 1 1 1 0 2 1 1 2 0 1 1
 1 1 0 1 1 0 2 1 1 1 0 1 1 1 0 2 1 0 2 0 1 1 0 1 2 1 2 1 1 1 1 0 1 2 0 0 1
 1 1 0 1 1 0 1 0 1 1 1 1 1 1 0 1 1 1 0 2 0 1 0 0 1 1 1 1 1 1 1 1 1 1 1 0 1
 1 1 1 1 0 0 1 1 1 2 1 0 1 1 1 1 0 1 1 1 1 1 1 0 1]"
10150,"[0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0
 0 0 0 1 2 0 1 0 0 0 0 0 1 0 0 0 0 1 1 0 0 0 0 1 0 1 0 0 0 0 0 1 0 0 0 0 0
 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0
 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0
 0 1 0 0 0 0 1 0 0 0 1 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 1 0 0
 1 0 0 0 1 0 0 0 0 0 0 0 0 2 0 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0]"
10225,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]"
10240,"[1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0
 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 1 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0]"
10285,"[0 0 0 0 1 1 1 0 0 1 0 0 0 0 1 0 1 0 1 0 1 0 0 1 1 0 0 0 0 0 0 1 0 1 1 0 1
 0 0 0 0 0 1 1 1 1 0 0 1 0 0 1 0 0 0 1 0 1 0 1 1 1 1 1 0 1 0 0 0 1 1 1 0 1
 1 1 0 0 1 0 1 1 1 0 0 0 2 1 1 1 1 0 1 1 2 0 0 1 0 1 1 1 1 0 1 1 1 1 1 1 0
 0 0 1 0 1 0 0 1 0 0 0 0 0 1 1 0 1 0 0 1 1 1 0 1 1 1 0 2 1 1 0 0 0 0 2 1 1
 0 1 0 0 2 1 1 1 0 1 1 0 1 1 0 0 1 1 0 0 0 1]"
10300,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
10330,"[0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0]"
10360,"[1 1 1 2 0 1 2 0 0 2 2 2 0 1 1 1 0 0 1 1 2 1 1 1 1 2 1 1 1 0 2 1 1 1 1 1 1
 1 1 2 1 0 0 1 1 1 2 0 1 1 0 1 2 1 1 2 2 1 1 1 1 2 1 2 1 2 0 2 2 1 2 1 0 1
 1 0 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 0 1 1 1 1 1 0 1 1 1 0 1 2 1 1 0 1 0 1
 1 1 1 0 2 2 1 1 1 1 1 1 1 2 1 0 1 0 1 0 2 1 0 1 1 1 1 0 1 1 1 1 0 1 1 2 1
 1 1 1 1 1 1 0 1 1 0 1 1 0 1 1 1 1 0 0 1 0 1 2 1 2 0 0 0 1 0 2 1 0 1 1 1 0
 0 2 1 2 1 1 1 2 1 2 1 1 0 1 1 1 1 1 2 1 1 0 1 1 1 0 1 1 1 1 2 1 1 1 1 1 1
 1]"
10390,"[1 0 0 1 1 1 2 1 0 1 0 1 0 1 1 0 2 0 1 1 0 1 1 1 1 0 1 2 1 1 0 1 2 1 0 0 1
 1 0 0 0 0 0 1 1 2 0 0 2 1 2 0 1 0 0 0 1 1 1 0 1 0 1 1 0 1 1 0 1 1 1 1 1 0
 1 1 0 0 1 1 0 1 1 1 2 0 1 1 1 1 1 1 0 2 0 0 1 0 0 1 1 1 0 2 1 2 1 1 1 1 1
 1 2 0 1 0 1 1 0 0 0 0 0 0 1 2 1 0 1 1 0 0 0 0 2 1 0 1 1 1 1 0 0 0 2 1 0 0]"
10450,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0]"
10480,"[0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 1 1 1 0 1 0 1 1 1 1 0 0 1 1 0 1 0 1 0 1 0 0
 1 1 1 0 0 1 0 1 0 0 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 1 0 0 0 0 0 1 0 0 0 0 0
 0 1 0 1 0 0 1 1 0 0 0 1 0 0 0 0 1 0 1 0 0 1 0 0 0 1 0 1 1 1 1 1 0 0 0 1 0
 0 0 0 1 1 0 0 1 1 0 0 0 1 1 1 0 1 1 0]"
10510,"[1 1 0 1 0 0 0 2 0 2 0 0 0 2 1 0 0 0 0 1 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 1 0
 1 1 0 0 2 0 0 0 0 0 2 1 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0
 0 1 0 0 0 0 0 1 0 0 0 0 0 1 1 2 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 1 0
 0 0 0 0 0]"
10645,"[1 0 1 1 1 0 2 0 0 0 1 1 1 0 1 0 2 1 2 2 1 1 1 1 1 0 0 1 1 1 2 1 2 1 1 1 1
 1 2 0 0 2 1 0 2 0 1 0 1 0 1 2 1 1 1 1 1 0 0 1 1 1 1 0 0 0 1 1 1 1 0 1 1 1
 1 1 1 1 0 1 1 0 1 1]"
10675,"[0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 2 1 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1
 0 1 0 1 0 0 0 0 0 0 0 2 0 0 2 0 0 0 0 0 0 0 2 2 0 0 0 0 0 0 0 0 0 1 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 1 0
 0 0 0 0 1 1 0 0 0 1 0 0 0 1 0 0 0 0 1 0 0 0 1 0 0 0 0 2 1 0 0 0 0 1 0 0 0
 0]"
10705,"[1 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 1 1 1
 0 1 1 0 1 0 1 1 0 1 1 0 0 0 0 1 1 0 1 0 1 0 0 0 0 0 0 0 1 0 1 0 1 0 1 0 0
 0 0 0 1 0 0 0 0 1 0 1 1 1 0 0 1 0 2 0 0 0 0]"
10720,"[1 0 1 1 1 1 1 1 1 1 1 0 0 1 0 1 1 1 1 1 0 0 0 1 0 1 1 1 0 0 1 1 1 1 0 1 1
 1 1 2 1 1 1 2 0 0 0 1 0 1 0 0 1 1 1 1 1 0 1 0 1 0 0 1 1 1 0 1 1 1 1 1 0 1
 1 0 0 2 1 1 1 0 1 1 1 1 1 1 1 1 1 0 1 0 1 0 1 1 1 2 0 2 1 0 1 1 1 1 0 1 1
 1 1 1 0 1 2 1 1 1 1 1 1 0 1 1]"
10765,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0]"
10825,"[1 1 1 1 1 0 2 0 2 2 1 0 1 1 1 1 1 1 0 0 0 0 2 1 0 1 1 1 0 1 0 0 0 1 1 0 2
 1 1 0 1 1 1 0 0 1 1 0 1 1 0 1 1 1 1 1 1 1 0 0 0 1 0 1 1 1 1 1 0 0 0 0 1 1
 0 1 1 0 0 1 2 1 1 0 0 1 1 1 1 2 1 1 1 0 0 0 0 1 1 2 0 2 1 1 1 0 1 2 0 1 0
 1 1 1 1 1 0 0 2 1 0 1 1 0 0 2 1 1 0 1 1 1 1 1 0 2 0 2 1 0 1 1 1 1 0 1 2 2
 2 0 0 0 1 0]"
10840,"[0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 1 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 1 0
 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 1 0 0 1 0 0 1 1 1
 0 0 0 0 0 0 1 0 1 0 0 0 1 0 0 0 0 1 0 1]"
